REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Internal combustion engine with heat recovery (HP)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2052,0.0217
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Internal combustion engine with heat recovery (HP)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2053,0.0217
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Internal combustion engine with heat recovery (HP)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2054,0.0217
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Internal combustion engine with heat recovery (HP)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2055,0.0217
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Internal combustion engine with heat recovery (HP)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2056,0.0217
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Internal combustion engine with heat recovery (HP)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2057,0.0217
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Internal combustion engine with heat recovery (HP)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2058,0.0217
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Internal combustion engine with heat recovery (HP)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2059,0.0217
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Internal combustion engine with heat recovery (HP)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2060,0.0217
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2015,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2016,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2017,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2018,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2019,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2020,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2021,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2022,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2023,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2024,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2025,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2026,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2027,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2028,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2029,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2030,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2031,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2032,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2033,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2034,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2035,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2036,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2037,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2038,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2039,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2040,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2041,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2042,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2043,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2044,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2045,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2046,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2047,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2048,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2049,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2050,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2051,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2052,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2053,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2054,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2055,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2056,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2057,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2058,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2059,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 2,DKPM25,1,2060,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2015,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2016,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2017,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2018,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2019,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2020,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2021,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2022,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2023,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2024,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2025,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2026,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2027,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2028,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2029,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2030,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2031,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2032,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2033,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2034,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2035,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2036,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2037,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2038,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2039,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2040,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2041,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2042,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2043,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2044,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2045,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2046,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2047,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2048,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2049,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2050,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2051,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2052,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2053,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2054,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2055,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2056,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2057,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2058,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2059,0.0193
REGION1,Denmark (DK)| Heavy fuel oil (HF)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2060,0.0193
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2015,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2016,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2017,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2018,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2019,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2020,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2021,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2022,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2023,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2024,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2025,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2026,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2027,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2028,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2029,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2030,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2031,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2032,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2033,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2034,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2035,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2036,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2037,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2038,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2039,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2040,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2041,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2042,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2043,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2044,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2045,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2046,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2047,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2048,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2049,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2050,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2051,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2052,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2053,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2054,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2055,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2056,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2057,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2058,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2059,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 0,DKHO,1,2060,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 1,DKHO,1,2015,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 1,DKHO,1,2016,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 1,DKHO,1,2017,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 1,DKHO,1,2018,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 1,DKHO,1,2019,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 1,DKHO,1,2020,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 1,DKHO,1,2021,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 1,DKHO,1,2022,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 1,DKHO,1,2023,1.0
REGION1,Denmark (DK)| Hydro (HY)| Dam (DM)| Primary energy commodity (P)| Historic (H)| size 1,DKHO,1,2024,1.0
