REGION,EMISSION,YEAR,VALUE
REGION1,BGHO,2034,8.289419466414897
REGION1,BGHO,2035,8.195245374656997
REGION1,BGHO,2036,7.697774266879902
REGION1,BGHO,2037,7.69457643081781
REGION1,BGHO,2038,7.694576502839261
REGION1,BGHO,2039,7.255331717702003
REGION1,BGHO,2040,6.853299755435798
REGION1,BGHO,2041,6.853299664218639
REGION1,BGHO,2042,6.734928513178674
REGION1,BGHO,2043,6.366630575560797
REGION1,BGHO,2044,6.366630514053624
REGION1,BGHO,2045,6.316029496161342
REGION1,BGHO,2046,6.306190311227581
REGION1,BGHO,2047,6.007960623272214
REGION1,BGHO,2048,5.935573119436357
REGION1,BGHO,2049,5.053218445141455
REGION1,BGHO,2050,4.741631612942769
REGION1,BGHO,2051,3.6487903006450244
REGION1,BGHO,2052,3.6487903716281913
REGION1,BGHO,2053,3.6487903258105763
REGION1,BGHO,2054,2.8054405526268633
REGION1,BGHO,2055,2.639316978675209
REGION1,BGHO,2056,2.6393167121905705
REGION1,BGHO,2057,2.639316801291577
REGION1,BGHO,2058,2.639316597972085
REGION1,BGHO,2059,2.5409258813650872
REGION1,BGHO,2060,2.5409259052200985
REGION1,BGPM25,2015,0.09925913416534152
REGION1,BGPM25,2016,0.11873301878053691
REGION1,BGPM25,2017,0.152101659644944
REGION1,BGPM25,2018,0.16410549516679931
REGION1,BGPM25,2019,0.1643300170141848
REGION1,BGPM25,2020,0.1645049226102507
REGION1,BGPM25,2021,0.16914075632588596
REGION1,BGPM25,2022,0.14070790996365487
REGION1,BGPM25,2023,0.7586276440002033
REGION1,BGPM25,2024,0.7586206241093298
REGION1,BGPM25,2025,0.8365968479983565
REGION1,BGPM25,2026,1.2625607653032092
REGION1,BGPM25,2027,1.374947322242173
REGION1,BGPM25,2028,1.3748767828984714
REGION1,BGPM25,2029,1.3748063626001432
REGION1,BGPM25,2030,1.3528307628811667
REGION1,BGPM25,2031,1.3492408837141259
REGION1,BGPM25,2032,1.3360082576706502
REGION1,BGPM25,2033,1.323685810901569
REGION1,BGPM25,2034,1.3229990281130992
REGION1,BGPM25,2035,1.3228927575172642
REGION1,BGPM25,2036,1.3233076227540645
REGION1,BGPM25,2037,1.322558621801089
REGION1,BGPM25,2038,1.3225886044822561
REGION1,BGPM25,2039,1.3226187343194211
REGION1,BGPM25,2040,1.322648843428844
REGION1,BGPM25,2041,1.32240047807559
REGION1,BGPM25,2042,1.150843312200034
REGION1,BGPM25,2043,0.9587277223593528
REGION1,BGPM25,2044,0.7444881646130469
REGION1,BGPM25,2045,0.5065289122111376
REGION1,BGPM25,2046,0.2405404766196356
REGION1,BGPM25,2047,0.24027820982648723
REGION1,BGPM25,2048,0.23503324805688353
REGION1,BGPM25,2049,0.1474731155698488
REGION1,BGPM25,2050,0.12781949237465717
REGION1,BGPM25,2051,0.07234119614407726
REGION1,BGPM25,2052,0.2063955956133298
REGION1,BGPM25,2053,0.12254605186882311
REGION1,BGPM25,2054,0.11996918995669706
REGION1,BGPM25,2055,0.012874181606635398
REGION1,BGPM25,2056,0.0161507682589836
REGION1,BGPM25,2057,0.012389641482032912
REGION1,BGPM25,2058,0.012154213130974619
REGION1,BGPM25,2059,0.011923317805578565
REGION1,BGPM25,2060,0.011696731016927359
REGION1,BGSO,2015,4.939996054937418
REGION1,BGSO,2016,4.769996119761957
REGION1,BGSO,2017,4.649996155656582
REGION1,BGSO,2018,4.559996299601375
REGION1,BGSO,2019,4.499996317548687
REGION1,BGSO,2020,4.45999626326223
REGION1,BGSO,2021,4.948871019901143
REGION1,BGSO,2022,4.948871019901142
REGION1,BGSO,2023,9.439992469678467
REGION1,BGSO,2024,12.339990156338166
REGION1,BGSO,2025,15.859987348421662
REGION1,BGSO,2026,18.249985441910166
REGION1,BGSO,2027,20.639983535398677
REGION1,BGSO,2028,23.029981628887192
REGION1,BGSO,2029,25.419979722375704
REGION1,BGSO,2030,27.809977815864208
REGION1,BGSO,2031,28.65997713781619
REGION1,BGSO,2032,29.509976459768172
REGION1,BGSO,2033,30.34997578969719
REGION1,BGSO,2034,31.199975111649174
REGION1,BGSO,2035,32.03997444157818
REGION1,BGSO,2036,33.689973125367324
REGION1,BGSO,2037,35.34997180117942
REGION1,BGSO,2038,36.999970484968564
REGION1,BGSO,2039,38.649969168757686
REGION1,BGSO,2040,40.29996785254686
REGION1,BGSO,2041,40.74996749358025
REGION1,BGSO,2042,41.19996713461365
REGION1,BGSO,2043,41.649966775647066
REGION1,BGSO,2044,42.09996641668044
REGION1,BGSO,2045,42.549966057713846
REGION1,BGSO,2046,43.79996506058438
REGION1,BGSO,2047,45.059964055477934
REGION1,BGSO,2048,46.30996305834847
REGION1,BGSO,2049,47.569962053242
REGION1,BGSO,2050,48.81996105611256
REGION1,BGSO,2051,49.06996085668665
REGION1,BGSO,2052,49.309960665237824
REGION1,BGSO,2053,49.55996046581192
REGION1,BGSO,2054,49.80996026638607
REGION1,BGSO,2055,50.05996006696019
REGION1,BGSO,2056,50.30995986753421
REGION1,BGSO,2057,50.55995966810841
REGION1,BGSO,2058,50.80995946868252
REGION1,BGSO,2059,51.069959261279585
REGION1,BGSO,2060,51.31995906185371
REGION1,BGWI,2015,5.076829664868675
REGION1,BGWI,2016,5.076829664868675
REGION1,BGWI,2017,5.076829664868675
REGION1,BGWI,2018,5.076829664868675
REGION1,BGWI,2019,5.076829664868675
REGION1,BGWI,2020,5.076829664868675
REGION1,BGWI,2021,5.076829664868675
REGION1,BGWI,2022,5.076829664868675
REGION1,BGWI,2023,5.076829664868675
REGION1,BGWI,2024,5.076829664868675
REGION1,BGWI,2025,5.076829664868675
REGION1,BGWI,2026,5.076829664868675
REGION1,BGWI,2027,5.076829664868675
REGION1,BGWI,2028,5.014063172192167
REGION1,BGWI,2029,9.797104798685757
REGION1,BGWI,2030,17.038108618556336
REGION1,BGWI,2031,24.283466183583663
REGION1,BGWI,2032,31.52229313087588
REGION1,BGWI,2033,37.95422597578346
REGION1,BGWI,2034,44.79686211381125
REGION1,BGWI,2035,49.70933789901255
REGION1,BGWI,2036,56.15288073100481
REGION1,BGWI,2037,60.76528452490898
REGION1,BGWI,2038,67.97073275933275
REGION1,BGWI,2039,75.15441226797277
REGION1,BGWI,2040,76.73812559472215
REGION1,BGWI,2041,76.73812559472215
REGION1,BGWI,2042,80.12246665898213
REGION1,BGWI,2043,87.37870858690134
REGION1,BGWI,2044,90.10598285173705
REGION1,BGWI,2045,93.24434507868395
REGION1,BGWI,2046,99.05834075226824
REGION1,BGWI,2047,99.05834075226824
REGION1,BGWI,2048,99.05834075226824
REGION1,BGWI,2049,99.05834075226824
REGION1,BGWI,2050,99.05834075226824
REGION1,BGWI,2051,99.05834075226824
REGION1,BGWI,2052,99.05834075226824
REGION1,BGWI,2053,99.05834075226824
REGION1,BGWI,2054,98.97419374359133
REGION1,BGWI,2055,98.97419374359133
REGION1,BGWI,2056,98.97419374359133
REGION1,BGWI,2057,98.97419374359133
REGION1,BGWI,2058,98.9741937435914
REGION1,BGWI,2059,98.97419374359139
REGION1,BGWI,2060,98.97419374359133
REGION1,BMIM,2015,0.0
REGION1,BMIM,2016,0.0
REGION1,BMIM,2017,0.0
REGION1,BMIM,2018,0.20605102366008102
REGION1,BMIM,2019,0.1586980354411014
REGION1,BMIM,2020,0.11134609328829462
REGION1,BMIM,2021,0.05567002931346471
REGION1,BMIM,2022,0.0
REGION1,BMIM,2023,0.0
REGION1,BMIM,2024,0.0
REGION1,BMIM,2025,0.0
REGION1,BMIM,2026,0.0
REGION1,BMIM,2027,0.0
REGION1,BMIM,2028,0.0
REGION1,BMIM,2029,0.0
REGION1,BMIM,2030,0.0
REGION1,BMIM,2031,37.704805285978324
REGION1,BMIM,2032,27.34988964936771
REGION1,BMIM,2033,10.169248252940578
REGION1,BMIM,2034,2.982847036169534
REGION1,BMIM,2035,4.690176936908773
REGION1,BMIM,2036,1.7612972689325936
REGION1,BMIM,2037,4.0783765434069155
REGION1,BMIM,2038,15.357772350756186
REGION1,BMIM,2039,62.035298253718295
REGION1,BMIM,2040,182.03571424852225
REGION1,BMIM,2041,372.99993944726356
REGION1,BMIM,2042,384.0000716166776
REGION1,BMIM,2043,395.00001185565475
REGION1,BMIM,2044,405.9999449755677
REGION1,BMIM,2045,416.99974544254536
REGION1,BMIM,2046,427.99984574628024
REGION1,BMIM,2047,438.9999765952761
REGION1,BMIM,2048,449.9999476641256
REGION1,BMIM,2049,460.9999713868421
REGION1,BMIM,2050,471.9999221452607
REGION1,BMIM,2051,471.9999826537154
REGION1,BMIM,2052,472.00000516365486
REGION1,BMIM,2053,472.0000003467082
REGION1,BMIM,2054,471.99986081773125
REGION1,BMIM,2055,471.9998134477215
REGION1,BMIM,2056,471.99972686971574
REGION1,BMIM,2057,471.9997219547973
REGION1,BMIM,2058,471.9996764216823
REGION1,BMIM,2059,471.99947554582
REGION1,BMIM,2060,472.0000220274058
REGION1,CHHY,2015,110.41891226889953
REGION1,CHHY,2016,110.08098256547844
REGION1,CHHY,2017,107.4503981277998
REGION1,CHHY,2018,103.85272125491547
REGION1,CHHY,2019,103.84747050339645
REGION1,CHHY,2020,103.14241203051309
REGION1,CHHY,2021,102.47464599621642
REGION1,CHHY,2022,102.10195880886704
REGION1,CHHY,2023,100.93678828068484
REGION1,CHHY,2024,100.881805182313
REGION1,CHHY,2025,100.53567819358781
REGION1,CHHY,2026,100.03958941125107
REGION1,CHHY,2027,99.85200999292954
REGION1,CHHY,2028,99.58411756098866
REGION1,CHHY,2029,98.65603000743245
REGION1,CHHY,2030,97.44406538783514
REGION1,CHHY,2031,97.91303421899562
REGION1,CHHY,2032,97.86486396615773
REGION1,CHHY,2033,97.88127822896404
REGION1,CHHY,2034,126.32057385350448
REGION1,CHHY,2035,126.65814399891079
REGION1,CHHY,2036,143.6399371196264
REGION1,CHHY,2037,144.17993349188947
REGION1,CHHY,2038,144.7199378354837
REGION1,CHHY,2039,145.25993710892593
REGION1,CHHY,2040,145.79993687543327
REGION1,CHHY,2041,146.51993818977564
REGION1,CHHY,2042,147.23993426532326
REGION1,CHHY,2043,147.95993428971929
REGION1,CHHY,2044,148.6799348338967
REGION1,CHHY,2045,149.39993252929173
REGION1,CHHY,2046,150.11993044966295
REGION1,CHHY,2047,150.8399330620633
REGION1,CHHY,2048,148.11036027589566
REGION1,CHHY,2049,146.0722412348339
REGION1,CHHY,2050,152.9999343461562
REGION1,CHHY,2051,152.78208694641512
REGION1,CHHY,2052,151.36233873891663
REGION1,CHHY,2053,150.83371870944762
REGION1,CHHY,2054,150.06376834898572
REGION1,CHHY,2055,146.84174002577814
REGION1,CHHY,2056,145.26148990261476
REGION1,CHHY,2057,144.39450844924923
REGION1,CHHY,2058,143.30460495508356
REGION1,CHHY,2059,143.20178921515102
REGION1,CHHY,2060,140.8723324533642
REGION1,CHPM25,2015,0.10043938884858736
REGION1,CHPM25,2016,0.09996548695021198
REGION1,CHPM25,2017,0.09949158461825325
REGION1,CHPM25,2018,0.0990176708167394
REGION1,CHPM25,2019,0.09854383546709153
REGION1,CHPM25,2020,0.09806992817556026
REGION1,CHPM25,2021,0.09944819958140795
REGION1,CHPM25,2022,0.13882168483666812
