REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
REGION1,ATSODIFH1,ATSO,1,2023,0.002111261200393772
REGION1,ATSODIFH1,ATSO,1,2024,0.0018922507024276103
REGION1,ATSODIFH1,ATSO,1,2025,0.001629438104868222
REGION1,ATSODIFH1,ATSO,1,2026,0.001629438104868222
REGION1,ATSODIFH1,ATSO,1,2027,0.001629438104868222
REGION1,ATSODIFH1,ATSO,1,2028,0.0015812557953156679
REGION1,ATSODIFH1,ATSO,1,2029,0.0013491046674715427
REGION1,ATSODIFH1,ATSO,1,2030,0.0013491046674715427
REGION1,ATSODIFH1,ATSO,1,2031,0.0012702608882037255
REGION1,ATSODIFH1,ATSO,1,2032,0.0012702608882037255
REGION1,ATSODIFH1,ATSO,1,2033,0.0009811670308883921
REGION1,ATSODIFH1,ATSO,1,2034,0.0006088491843459222
REGION1,ATSODIFH1,ATSO,1,2035,0.0006088491843459222
REGION1,ATSODIFH1,ATSO,1,2036,0.0006088491843459222
REGION1,ATSODIFH1,ATSO,1,2037,0.0006088491843459222
REGION1,ATSODIFH1,ATSO,1,2038,0.0003241355369899154
REGION1,ATSODIFH1,ATSO,1,2039,0.0003241355369899154
REGION1,ATSOUTPH2,ATSO,1,2015,3.137754174667653
REGION1,ATSOUTPH2,ATSO,1,2016,3.1177541763755725
REGION1,ATSOUTPH2,ATSO,1,2017,3.1277542662006557
REGION1,ATSOUTPH2,ATSO,1,2018,3.1477545522408255
REGION1,ATSOUTPH2,ATSO,1,2019,3.177754721896088
REGION1,ATSOUTPH2,ATSO,1,2020,3.2077550279215927
REGION1,ATSOUTPH2,ATSO,1,2021,4.1025221687419275
REGION1,ATSOUTPH2,ATSO,1,2022,5.137671063713529
REGION1,ATSOUTPH2,ATSO,1,2023,9.517881023036711
REGION1,ATSOUTPH2,ATSO,1,2024,13.18809705907566
REGION1,ATSOUTPH2,ATSO,1,2025,16.24751965043884
REGION1,ATSOUTPH2,ATSO,1,2026,17.958356005686976
REGION1,ATSOUTPH2,ATSO,1,2027,18.17835582738153
REGION1,ATSOUTPH2,ATSO,1,2028,18.38840383949044
REGION1,ATSOUTPH2,ATSO,1,2029,18.598635820417627
REGION1,ATSOUTPH2,ATSO,1,2030,18.80863565021697
REGION1,ATSOUTPH2,ATSO,1,2031,18.92871439673873
REGION1,ATSOUTPH2,ATSO,1,2032,19.04871429948121
REGION1,ATSOUTPH2,ATSO,1,2033,19.159003304185802
REGION1,ATSOUTPH2,ATSO,1,2034,19.279375524774828
REGION1,ATSOUTPH2,ATSO,1,2035,19.389375435622107
REGION1,ATSOUTPH2,ATSO,1,2036,19.48937535457417
REGION1,ATSOUTPH2,ATSO,1,2037,19.58937527352625
REGION1,ATSOUTPH2,ATSO,1,2038,19.68965990612566
REGION1,ATSOUTPH2,ATSO,1,2039,19.789659825077763
REGION1,ATSOUTPH2,ATSO,1,2040,19.889983879566806
REGION1,ATSOUTPH2,ATSO,1,2041,20.329983522955917
REGION1,ATSOUTPH2,ATSO,1,2042,20.77998315824022
REGION1,ATSOUTPH2,ATSO,1,2043,21.219982801629335
REGION1,ATSOUTPH2,ATSO,1,2044,21.659982445018453
REGION1,ATSOUTPH2,ATSO,1,2045,22.099982088407558
REGION1,ATSOUTPH2,ATSO,1,2046,23.42998101047012
REGION1,ATSOUTPH2,ATSO,1,2047,24.759980620013838
REGION1,ATSOUTPH2,ATSO,1,2048,26.089978664999325
REGION1,ATSOUTPH2,ATSO,1,2049,27.419977776657714
REGION1,ATSOUTPH2,ATSO,1,2050,28.739976706825036
REGION1,ATSOUTPH2,ATSO,1,2051,29.88997577477384
REGION1,ATSOUTPH2,ATSO,1,2052,31.089974802198693
REGION1,ATSOUTPH2,ATSO,1,2053,32.32997379720437
REGION1,ATSOUTPH2,ATSO,1,2054,33.62997274358129
REGION1,ATSOUTPH2,ATSO,1,2055,34.96997165753903
REGION1,ATSOUTPH2,ATSO,1,2056,35.66997109020352
REGION1,ATSOUTPH2,ATSO,1,2057,36.38997050665843
REGION1,ATSOUTPH2,ATSO,1,2058,37.10996992311334
REGION1,ATSOUTPH2,ATSO,1,2059,37.85996931525386
REGION1,ATSOUTPH2,ATSO,1,2060,38.60996870739439
REGION1,ATWIONPH3,ATWI,1,2015,17.292757241768122
REGION1,ATWIONPH3,ATWI,1,2016,17.292757241768122
REGION1,ATWIONPH3,ATWI,1,2017,17.292757241768122
REGION1,ATWIONPH3,ATWI,1,2018,17.292757241768122
REGION1,ATWIONPH3,ATWI,1,2019,17.292757241768122
REGION1,ATWIONPH3,ATWI,1,2020,17.292757241768122
REGION1,ATWIONPH3,ATWI,1,2021,17.292757241768122
REGION1,ATWIONPH3,ATWI,1,2022,17.292757241768122
REGION1,ATWIONPH3,ATWI,1,2023,17.292757241768122
REGION1,ATWIONPH3,ATWI,1,2024,16.891259213109144
REGION1,ATWIONPH3,ATWI,1,2025,16.597593027915906
REGION1,ATWIONPH3,ATWI,1,2026,16.45778346535343
REGION1,ATWIONPH3,ATWI,1,2027,16.087519487905208
REGION1,ATWIONPH3,ATWI,1,2028,14.97119136129833
REGION1,ATWIONPH3,ATWI,1,2029,12.227965789483253
REGION1,ATWIONPH3,ATWI,1,2030,11.065364994415987
REGION1,ATWIONPH3,ATWI,1,2031,10.13487120953663
REGION1,ATWIONPH3,ATWI,1,2032,10.117105810038446
REGION1,ATWIONPH3,ATWI,1,2033,9.039696302797365
REGION1,ATWIONPH3,ATWI,1,2034,9.039696302797365
REGION1,ATWIONPH3,ATWI,1,2035,8.882699749092474
REGION1,ATWIONPH3,ATWI,1,2036,8.304291393337614
REGION1,ATWIONPH3,ATWI,1,2037,5.883239275677992
REGION1,ATWIONPH3,ATWI,1,2038,3.346505486867397
REGION1,ATWIONPN3,ATWI,1,2015,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2016,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2017,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2018,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2019,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2020,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2021,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2022,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2023,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2024,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2025,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2026,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2027,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2028,1.908719663564375
REGION1,ATWIONPN3,ATWI,1,2029,1.908719663564377
REGION1,ATWIONPN3,ATWI,1,2030,1.908719663564377
REGION1,ATWIONPN3,ATWI,1,2031,1.908719663564377
REGION1,ATWIONPN3,ATWI,1,2032,1.908719663564377
REGION1,ATWIONPN3,ATWI,1,2033,1.908719663564377
REGION1,ATWIONPN3,ATWI,1,2034,1.908719663564377
REGION1,ATWIONPN3,ATWI,1,2035,43.257086235058736
REGION1,ATWIONPN3,ATWI,1,2036,81.69567973348171
REGION1,ATWIONPN3,ATWI,1,2037,84.11673189747823
REGION1,ATWIONPN3,ATWI,1,2038,86.65346573483971
REGION1,ATWIONPN3,ATWI,1,2039,89.99997128575642
REGION1,ATWIONPN3,ATWI,1,2040,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2041,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2042,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2043,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2044,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2045,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2046,89.99997128575639
REGION1,ATWIONPN3,ATWI,1,2047,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2048,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2049,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2050,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2051,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2052,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2053,89.99997128575639
REGION1,ATWIONPN3,ATWI,1,2054,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2055,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2056,89.99997128575637
REGION1,ATWIONPN3,ATWI,1,2057,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2058,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2059,89.9999712857564
REGION1,ATWIONPN3,ATWI,1,2060,89.99997128575637
REGION1,ATWS00X00,ATPM25,1,2015,0.060715348843313775
REGION1,ATWS00X00,ATPM25,1,2016,0.06024144005367947
REGION1,ATWS00X00,ATPM25,1,2017,0.05976753170488137
REGION1,ATWS00X00,ATPM25,1,2018,0.059293621706130804
REGION1,ATWS00X00,ATPM25,1,2019,0.058819787440921756
REGION1,ATWS00X00,ATPM25,1,2020,0.05834587783221362
REGION1,ATWS00X00,ATPM25,1,2021,0.057515944946209416
REGION1,ATWS00X00,ATPM25,1,2022,0.05668583888389242
REGION1,ATWS00X00,ATPM25,1,2023,0.05585592557882853
REGION1,ATWS00X00,ATPM25,1,2024,0.055026019030128395
REGION1,ATWS00X00,ATPM25,1,2025,0.05419610289459674
REGION1,ATWS00X00,ATPM25,1,2026,0.05340543989183304
REGION1,ATWS00X00,ATPM25,1,2027,0.052614771112195806
REGION1,ATWS00X00,ATPM25,1,2028,0.05182410001700632
REGION1,ATWS00X00,ATPM25,1,2029,0.05103343084802263
REGION1,ATWS00X00,ATPM25,1,2030,0.05024284395848343
REGION1,ATWS00X00,ATPM25,1,2031,0.04932483720352898
REGION1,ATWS00X00,ATPM25,1,2032,0.048406909810120774
REGION1,ATWS00X00,ATPM25,1,2033,0.047488951292963454
REGION1,ATWS00X00,ATPM25,1,2034,0.046571021349808985
REGION1,ATWS00X00,ATPM25,1,2035,0.04565302535555063
REGION1,ATWS00X00,ATPM25,1,2036,0.045527771027450196
REGION1,ATWS00X00,ATPM25,1,2037,0.04540250302469235
REGION1,ATWS00X00,ATPM25,1,2038,0.045277242638955155
REGION1,ATWS00X00,ATPM25,1,2039,0.04515191292473985
REGION1,ATWS00X00,ATPM25,1,2040,0.045026654673028584
REGION1,ATWS00X00,ATPM25,1,2041,0.04447936655987038
REGION1,ATWS00X00,ATPM25,1,2042,0.04393208894773894
REGION1,ATWS00X00,ATPM25,1,2043,0.0433848112731759
REGION1,ATWS00X00,ATPM25,1,2044,0.042837459491564124
REGION1,ATWS00X00,ATPM25,1,2045,0.042290173036356196
REGION1,ATWS00X00,ATPM25,1,2046,0.04177999227922797
REGION1,ATWS00X00,ATPM25,1,2047,0.04126980020722126
REGION1,ATWS00X00,ATPM25,1,2048,0.04075962537714038
REGION1,ATWS00X00,ATPM25,1,2049,0.040249429717445634
REGION1,ATWS00X00,ATPM25,1,2050,0.03973923787262842
REGION1,ATWS00X00,ATPM25,1,2051,0.03926235766774748
REGION1,ATWS00X00,ATPM25,1,2052,0.03879120335683534
REGION1,ATWS00X00,ATPM25,1,2053,0.03832569298115557
REGION1,ATWS00X00,ATPM25,1,2054,0.037865756180520356
REGION1,ATWS00X00,ATPM25,1,2055,0.03741140258248938
REGION1,ATWS00X00,ATPM25,1,2056,0.03696247912693879
REGION1,ATWS00X00,ATPM25,1,2057,0.03651889413583604
REGION1,ATWS00X00,ATPM25,1,2058,0.03608067515842346
REGION1,ATWS00X00,ATPM25,1,2059,0.035647728077250765
REGION1,ATWS00X00,ATPM25,1,2060,0.035219979965779226
REGION1,BEBM00I00,BMIM,1,2036,1.3756714549544884
REGION1,BEBM00I00,BMIM,1,2037,3.6035223912965675
REGION1,BEBM00I00,BMIM,1,2038,4.493502900285122
REGION1,BEBM00I00,BMIM,1,2039,11.470024178922307
REGION1,BEBM00I00,BMIM,1,2040,22.080383524439753
REGION1,BEBM00I00,BMIM,1,2041,34.69808656600423
REGION1,BEBM00I00,BMIM,1,2042,48.94422481055333
REGION1,BEBM00I00,BMIM,1,2043,55.912799116117895
REGION1,BEBM00I00,BMIM,1,2044,73.0109455573513
REGION1,BEBM00I00,BMIM,1,2045,78.28367913848109
REGION1,BEBM00I00,BMIM,1,2046,94.12643499638193
REGION1,BEBM00I00,BMIM,1,2047,119.14994911288599
REGION1,BEBM00I00,BMIM,1,2048,146.33508329059416
REGION1,BEBM00I00,BMIM,1,2049,141.67275542670086
REGION1,BEBM00I00,BMIM,1,2050,125.08277864062534
REGION1,BEBM00I00,BMIM,1,2051,99.28002633883641
REGION1,BEBM00I00,BMIM,1,2052,81.75863829489454
REGION1,BEBM00I00,BMIM,1,2053,65.99978212953854
REGION1,BEBM00I00,BMIM,1,2054,49.81899666868345
REGION1,BEBM00I00,BMIM,1,2055,37.09993233807374
REGION1,BEBM00I00,BMIM,1,2056,24.934382756795134
REGION1,BEBM00I00,BMIM,1,2057,12.822236762319312
REGION1,BEBM00I00,BMIM,1,2058,153.8651185035882
REGION1,BEBM00I00,BMIM,1,2059,95.54378307788895
REGION1,BEBM00I00,BMIM,1,2060,90.8744700128075
REGION1,BEBMCHPH3,BEPM25,1,2022,8.493430507729808e-05
REGION1,BEBMCHPH3,BEPM25,1,2023,8.493431386949297e-05
REGION1,BEBMCHPH3,BEPM25,1,2024,8.493430651092023e-05
REGION1,BEBMCHPH3,BEPM25,1,2025,8.493430651092023e-05
REGION1,BEBMCHPH3,BEPM25,1,2026,8.49343147929244e-05
REGION1,BEBMCHPH3,BEPM25,1,2027,8.493431254085571e-05
REGION1,BEBMCHPH3,BEPM25,1,2028,8.493432146597134e-05
REGION1,BEBMCSPN2,CO2,1,2030,-3780.598692133581
REGION1,BEBMCSPN2,CO2,1,2031,-3885.2047796700153
REGION1,BEBMCSPN2,CO2,1,2032,-4018.388154676574
REGION1,BEBMCSPN2,CO2,1,2033,-4183.877438967162
REGION1,BEBMCSPN2,CO2,1,2034,-4386.457127996677
REGION1,BEBMCSPN2,CO2,1,2035,-4632.250684244576
REGION1,BEBMCSPN2,CO2,1,2036,-4929.102488135915
REGION1,BEBMCSPN2,CO2,1,2037,-5287.116705554613
REGION1,BEBMCSPN2,CO2,1,2038,-5726.752588166018
REGION1,BEBMCSPN2,CO2,1,2039,-6425.787506588139
REGION1,BEBMCSPN2,CO2,1,2040,-7385.892223847348
REGION1,BEBMCSPN2,CO2,1,2041,-8489.35164491874
REGION1,BEBMCSPN2,CO2,1,2042,-9729.44149719587
REGION1,BEBMCSPN2,CO2,1,2043,-11119.002168553367
REGION1,BEBMCSPN2,CO2,1,2044,-12671.610350448687
REGION1,BEBMCSPN2,CO2,1,2045,-14401.588676135296
REGION1,BEBMCSPN2,CO2,1,2046,-16324.017118714679
REGION1,BEBMCSPN2,CO2,1,2047,-18454.786947677214
REGION1,BEBMCSPN2,CO2,1,2048,-20810.635144317042
REGION1,BEBMCSPN2,CO2,1,2049,-20697.110609775205
REGION1,BEBMCSPN2,CO2,1,2050,-19754.49976362188
REGION1,BEBMCSPN2,CO2,1,2051,-18005.14005048653
REGION1,BEBMCSPN2,CO2,1,2052,-16864.4126641933
REGION1,BEBMCSPN2,CO2,1,2053,-15835.16895816287
REGION1,BEBMCSPN2,CO2,1,2054,-14752.190241400685
REGION1,BEBMCSPN2,CO2,1,2055,-13930.274077869728
REGION1,BEBMCSPN2,CO2,1,2056,-13142.56921459265
REGION1,BEBMCSPN2,CO2,1,2057,-12352.23259287076
REGION1,BEBMCSPN2,CO2,1,2058,-23843.33446410853
REGION1,BEBMCSPN2,CO2,1,2059,-19347.89456284966
REGION1,BEBMCSPN2,CO2,1,2060,-19153.863332258625
REGION1,BEBMSTPH3,BEPM25,1,2017,0.3475053807985247
REGION1,BEBMSTPH3,BEPM25,1,2018,2.556340227644951
REGION1,BEBMSTPH3,BEPM25,1,2019,3.063014790953704
REGION1,BEBMSTPH3,BEPM25,1,2020,3.551504698850443
REGION1,BEBMSTPH3,BEPM25,1,2021,3.551504562963047
REGION1,BEBMSTPH3,BEPM25,1,2022,3.551504209091439
REGION1,BEBMSTPH3,BEPM25,1,2023,3.5515038838144903
REGION1,BEBMSTPH3,BEPM25,1,2024,3.5515040388841044
REGION1,BEBMSTPH3,BEPM25,1,2025,4.937135569704981
REGION1,BEBMSTPH3,BEPM25,1,2026,4.937136143962606
REGION1,BEBMSTPH3,BEPM25,1,2027,4.937137119000767
REGION1,BEBMSTPH3,BEPM25,1,2028,5.058361877131816
REGION1,BEBMSTPH3,BEPM25,1,2029,5.058361912483921
REGION1,BEBMSTPH3,BEPM25,1,2030,1.6220514222927973
REGION1,BEBMSTPH3,BEPM25,1,2031,1.6220513784685873
REGION1,BEBMSTPH3,BEPM25,1,2032,1.622051507778647
REGION1,BEBMSTPH3,BEPM25,1,2033,1.6220512875526012
REGION1,BEBMSTPH3,BEPM25,1,2034,1.6220517417384637
REGION1,BEBMSTPH3,BEPM25,1,2035,1.6220513749611019
REGION1,BEBMSTPH3,BEPM25,1,2036,1.6220513459262365
REGION1,BEBMSTPH3,BEPM25,1,2037,1.622051438040976
REGION1,BEBMSTPH3,BEPM25,1,2038,1.5068577352116823
REGION1,BEBMSTPH3,BEPM25,1,2039,1.5068573735346666
REGION1,BEBMSTPH3,BEPM25,1,2040,1.5068575037313179
REGION1,BEBMSTPH3,BEPM25,1,2041,1.506857503870052
REGION1,BEBMSTPH3,BEPM25,1,2042,1.5068574829008168
REGION1,BEBMSTPH3,BEPM25,1,2043,1.0861475990199285
REGION1,BEBMSTPH3,BEPM25,1,2044,1.04886656282661
REGION1,BEBMSTPH3,BEPM25,1,2045,0.3665565784044093
REGION1,BEBMSTPH3,BEPM25,1,2046,0.04718145537752068
REGION1,BEBMSTPH3,BEPM25,1,2047,0.04718145537752068
REGION1,BEBMSTPH3,BEPM25,1,2048,0.03298093205049667
REGION1,BEBMSTPH3,BEPM25,1,2049,0.04718145537752068
REGION1,BECO00I00,CO2,1,2015,2952.2381833660233
REGION1,BECO00I00,CO2,1,2016,2351.740373928292
REGION1,BECOSTPH3,BEPM25,1,2015,0.0419999680087787
REGION1,BECOSTPH3,BEPM25,1,2016,0.03359996383559394
REGION1,BEHYDMPH1,BEHO,1,2015,0.017362916611563337
REGION1,BEHYDMPH1,BEHO,1,2017,0.05696823432860051
REGION1,BEHYDMPH1,BEHO,1,2023,0.046978414603795975
REGION1,BEHYDMPH1,BEHO,1,2029,0.010085235288405813
REGION1,BEHYDMPH1,BEHO,1,2030,0.010085235288405813
REGION1,BEHYDMPH1,BEHO,1,2036,0.007236488904633511
REGION1,BEHYDMPH1,BEHO,1,2037,0.007236488904633511
REGION1,BEHYDMPH1,BEHO,1,2038,0.007236488904633511
REGION1,BEHYDMPH1,BEHO,1,2039,0.007234901580438184
REGION1,BEHYDMPH1,BEHO,1,2040,0.007233802663687572
REGION1,BEHYDMPH1,BEHO,1,2041,0.007233802663687572
REGION1,BEHYDMPH1,BEHO,1,2042,0.007233802663687572
REGION1,BEHYDMPH1,BEHO,1,2043,0.007233802663687572
REGION1,BEHYDMPH1,BEHO,1,2044,0.007233802663687572
REGION1,BEHYDMPH1,BEHO,1,2045,0.006012784051897759
REGION1,BEHYDMPH1,BEHO,1,2046,0.00578384306218717
REGION1,BEHYDMPH1,BEHO,1,2047,0.0057824999417142005
REGION1,BEHYDMPH1,BEHO,1,2048,0.0057807905156576946
REGION1,BEHYDMPH1,BEHO,1,2049,0.14349038101543324
REGION1,BEHYDMPH1,BEHO,1,2050,0.14349038580776388
REGION1,BEHYDMPH1,BEHO,1,2051,0.1430317657024175
REGION1,BEHYDMPH1,BEHO,1,2052,0.1430317657024175
REGION1,BEHYDMPH1,BEHO,1,2053,0.1430317657024175
REGION1,BEHYDMPH1,BEHO,1,2054,0.1430317657024175
REGION1,BEHYDMPH1,BEHO,1,2055,0.12260646630869157
REGION1,BEHYDMPH1,BEHO,1,2056,0.12260646630869157
REGION1,BEHYDMPH1,BEHO,1,2057,0.12260646630869157
REGION1,BEHYDMPH1,BEHO,1,2058,0.12260646630869157
REGION1,BEHYDMPH1,BEHO,1,2059,0.12260646630869157
REGION1,BEHYDMPH1,BEHO,1,2060,0.09389867004556812
REGION1,BEHYDSPH2,BEHO,1,2015,0.3431106893322844
REGION1,BEHYDSPH2,BEHO,1,2016,0.03836160188697601
REGION1,BEHYDSPH2,BEHO,1,2017,0.34311083395584346
REGION1,BEHYDSPH2,BEHO,1,2021,0.3431106682486972
REGION1,BEHYDSPH2,BEHO,1,2024,0.127526400995328
REGION1,BEHYDSPH2,BEHO,1,2025,0.127526400995328
REGION1,BEHYDSPH2,BEHO,1,2026,0.34311083395584346
REGION1,BEHYDSPH2,BEHO,1,2027,0.34311021701803684
REGION1,BEHYDSPH2,BEHO,1,2028,0.34311021701803684
REGION1,BEHYDSPH2,BEHO,1,2029,0.34311021701803684
REGION1,BEHYDSPH2,BEHO,1,2030,0.34311031938996644
REGION1,BEHYDSPH2,BEHO,1,2031,0.34311021701803684
REGION1,BEHYDSPH2,BEHO,1,2032,0.34311021701803684
REGION1,BEHYDSPH2,BEHO,1,2033,0.3431102799291756
REGION1,BEHYDSPH2,BEHO,1,2034,0.34311037990488746
REGION1,BEHYDSPH2,BEHO,1,2035,0.34311050572716506
REGION1,BEHYDSPH2,BEHO,1,2036,0.34311078074638746
REGION1,BEHYDSPH2,BEHO,1,2037,0.34311078074638746
REGION1,BEHYDSPH2,BEHO,1,2038,0.34311078074638746
REGION1,BEHYDSPH2,BEHO,1,2039,0.34311078074638746
REGION1,BEHYDSPH2,BEHO,1,2040,0.34311078074638746
REGION1,BEHYDSPH2,BEHO,1,2041,0.34311078074638746
REGION1,BEHYDSPH2,BEHO,1,2042,0.34311078074638746
REGION1,BEHYDSPH2,BEHO,1,2043,0.34311078074638746
REGION1,BEHYDSPH2,BEHO,1,2044,0.34311078074638746
REGION1,BEHYDSPH2,BEHO,1,2045,0.34311081787557707
REGION1,BEHYDSPH2,BEHO,1,2046,0.34311081787557746
REGION1,BEHYDSPH2,BEHO,1,2047,0.343110793134796
REGION1,BEHYDSPH2,BEHO,1,2048,0.099532799004672
REGION1,BEHYDSPH2,BEHO,1,2049,0.34311078074638746
REGION1,BEHYDSPH2,BEHO,1,2050,0.3431106167583024
REGION1,BEHYDSPH2,BEHO,1,2051,0.3431106167583024
REGION1,BEHYDSPH2,BEHO,1,2052,0.3431105667909567
REGION1,BEHYDSPH2,BEHO,1,2053,0.3431106111286424
REGION1,BEHYDSPH2,BEHO,1,2054,0.3431106111286424
REGION1,BEHYDSPH2,BEHO,1,2055,0.3431106111286424
REGION1,BEHYDSPH2,BEHO,1,2056,0.3431106111286424
REGION1,BEHYDSPH2,BEHO,1,2057,0.34311083395584346
REGION1,BEHYDSPH2,BEHO,1,2058,0.34311021701803684
REGION1,BEHYDSPH2,BEHO,1,2059,0.34311021701803684
REGION1,BEHYDSPH3,BEHO,1,2015,0.9395256217016564
REGION1,BEHYDSPH3,BEHO,1,2016,1.271636637739875
REGION1,BEHYDSPH3,BEHO,1,2017,0.9099203889900092
REGION1,BEHYDSPH3,BEHO,1,2018,1.3200004818001794
REGION1,BEHYDSPH3,BEHO,1,2019,1.3299996021679215
REGION1,BEHYDSPH3,BEHO,1,2020,1.3400000880553193
REGION1,BEHYDSPH3,BEHO,1,2021,0.9968890552374657
REGION1,BEHYDSPH3,BEHO,1,2022,1.3400004891001804
REGION1,BEHYDSPH3,BEHO,1,2023,1.2930219976154107
REGION1,BEHYDSPH3,BEHO,1,2024,1.2124740052282135
REGION1,BEHYDSPH3,BEHO,1,2025,1.2124742011124319
REGION1,BEHYDSPH3,BEHO,1,2026,1.1368879011400916
REGION1,BEHYDSPH3,BEHO,1,2027,1.2768895167623202
REGION1,BEHYDSPH3,BEHO,1,2028,1.4268879976811037
REGION1,BEHYDSPH3,BEHO,1,2029,1.5568031535403462
REGION1,BEHYDSPH3,BEHO,1,2030,1.6968049913579029
REGION1,BEHYDSPH3,BEHO,1,2031,1.7168902880812595
REGION1,BEHYDSPH3,BEHO,1,2032,1.7268894907014094
REGION1,BEHYDSPH3,BEHO,1,2033,1.7368895780231393
REGION1,BEHYDSPH3,BEHO,1,2034,1.7468893130575167
REGION1,BEHYDSPH3,BEHO,1,2035,1.7468888923000727
REGION1,BEHYDSPH3,BEHO,1,2036,1.7496535111170188
REGION1,BEHYDSPH3,BEHO,1,2037,1.7596535137921276
REGION1,BEHYDSPH3,BEHO,1,2038,1.7696535159665314
REGION1,BEHYDSPH3,BEHO,1,2039,1.7796551068682995
REGION1,BEHYDSPH3,BEHO,1,2040,1.789656210182708
REGION1,BEHYDSPH3,BEHO,1,2041,1.7896562095263118
REGION1,BEHYDSPH3,BEHO,1,2042,1.7996562132675633
REGION1,BEHYDSPH3,BEHO,1,2043,1.8096562170088148
REGION1,BEHYDSPH3,BEHO,1,2044,1.819656220750066
REGION1,BEHYDSPH3,BEHO,1,2045,1.8308772431142493
REGION1,BEHYDSPH3,BEHO,1,2046,1.8411053734170892
REGION1,BEHYDSPH3,BEHO,1,2047,1.8611064821423031
REGION1,BEHYDSPH3,BEHO,1,2048,2.1246880311004652
REGION1,BEHYDSPH3,BEHO,1,2049,1.5011096657654395
REGION1,BEHYDSPH3,BEHO,1,2050,1.5011090477022018
REGION1,BEHYDSPH3,BEHO,1,2051,1.5011098282056459
REGION1,BEHYDSPH3,BEHO,1,2052,1.5011098282056459
REGION1,BEHYDSPH3,BEHO,1,2053,1.5011096875033167
REGION1,BEHYDSPH3,BEHO,1,2054,1.5011071994539054
REGION1,BEHYDSPH3,BEHO,1,2055,1.5011098985568092
REGION1,BEHYDSPH3,BEHO,1,2056,1.5011095639544978
REGION1,BEHYDSPH3,BEHO,1,2057,1.5011092418055918
REGION1,BENG00I00,CO2,1,2015,7091.053529315797
REGION1,BENG00I00,CO2,1,2016,7091.053201126234
REGION1,BENG00I00,CO2,1,2017,6537.8505575222125
REGION1,BENG00I00,CO2,1,2018,6034.938673705488
REGION1,BENG00I00,CO2,1,2019,5532.027007793285
REGION1,BENG00I00,CO2,1,2020,5029.116273249641
REGION1,BENG00I00,CO2,1,2021,4526.20462303198
REGION1,BENG00I00,CO2,1,2022,4023.2933912644603
REGION1,BENG00I00,CO2,1,2023,4173.599426283221
REGION1,BENG00I00,CO2,1,2024,4916.829310246865
REGION1,BENG00I00,CO2,1,2025,3630.550874864551
REGION1,BENG00I00,CO2,1,2026,5832.3908456226645
REGION1,BENG00I00,CO2,1,2027,2427.5265840783563
REGION1,BENG00I00,CO2,1,2028,2013.391191029181
REGION1,BENG00I00,CO2,1,2029,297.4341623604798
REGION1,BENG00I00,CO2,1,2032,1069.245795936156
REGION1,BENG00I00,CO2,1,2033,6129.789002272828
REGION1,BENG00I00,CO2,1,2034,6169.497034039084
REGION1,BENG00I00,CO2,1,2035,14702.540740765904
REGION1,BENG00I00,CO2,1,2036,14702.540773144025
REGION1,BENG00I00,CO2,1,2037,14915.742380534026
REGION1,BENG00I00,CO2,1,2038,14915.742834033606
REGION1,BENG00I00,CO2,1,2039,14657.782750005535
REGION1,BENG00I00,CO2,1,2040,14657.78409553836
REGION1,BENG00I00,CO2,1,2041,14394.209997239217
REGION1,BENG00I00,CO2,1,2042,13461.009665473784
REGION1,BENG00I00,CO2,1,2043,13439.575577494994
REGION1,BENG00I00,CO2,1,2044,13418.141557749994
REGION1,BENG00I00,CO2,1,2045,13396.70722533342
REGION1,BENG00I00,CO2,1,2046,13375.275546933359
REGION1,BENG00I00,CO2,1,2047,13353.841197094745
REGION1,BENG00I00,CO2,1,2048,13332.407561435151
