REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
REGION1,S01B3,NOEL00TD0,1,NOE2,2031,603.435024226884
REGION1,S01B3,NOEL00TD0,1,NOE2,2032,621.2703056876147
REGION1,S01B3,NOEL00TD0,1,NOE2,2033,638.9615606493352
REGION1,S01B3,NOEL00TD0,1,NOE2,2034,656.5207913202968
REGION1,S01B3,NOEL00TD0,1,NOE2,2035,673.9359954922483
REGION1,S01B3,NOEL00TD0,1,NOE2,2036,690.4630362536386
REGION1,S01B3,NOEL00TD0,1,NOE2,2037,706.8340483077681
REGION1,S01B3,NOEL00TD0,1,NOE2,2038,723.0490316546369
REGION1,S01B3,NOEL00TD0,1,NOE2,2039,739.1199885024956
REGION1,S01B3,NOEL00TD0,1,NOE2,2040,755.0349166430938
REGION1,S01B3,NOEL00TD0,1,NOE2,2041,765.5848576955716
REGION1,S01B3,NOEL00TD0,1,NOE2,2042,776.0387810820429
REGION1,S01B3,NOEL00TD0,1,NOE2,2043,786.4086890107583
REGION1,S01B3,NOEL00TD0,1,NOE2,2044,796.6825792734672
REGION1,S01B3,NOEL00TD0,1,NOE2,2045,806.8604518701695
REGION1,S01B3,NOEL00TD0,1,NOE2,2046,817.4584017556507
REGION1,S01B3,NOEL00TD0,1,NOE2,2047,827.9723361833761
REGION1,S01B3,NOEL00TD0,1,NOE2,2048,838.4142573615966
REGION1,S01B3,NOEL00TD0,1,NOE2,2049,848.7841652903119
REGION1,S01B3,NOEL00TD0,1,NOE2,2050,859.0700577612716
REGION1,S01B3,NOEL00TD0,1,NOE2,2051,856.1055123233173
REGION1,S01B3,NOEL00TD0,1,NOE2,2052,853.1529690936135
REGION1,S01B3,NOEL00TD0,1,NOE2,2053,850.2004258639097
REGION1,S01B3,NOEL00TD0,1,NOE2,2054,847.2598848424569
REGION1,S01B3,NOEL00TD0,1,NOE2,2055,844.3313460292547
REGION1,S01B3,NOEL00TD0,1,NOE2,2056,841.5948425480658
REGION1,S01B3,NOEL00TD0,1,NOE2,2057,838.870341275128
REGION1,S01B3,NOEL00TD0,1,NOE2,2058,836.1578422104408
REGION1,S01B3,NOEL00TD0,1,NOE2,2059,833.4453431457538
REGION1,S01B3,NOEL00TD0,1,NOE2,2060,830.7448462893173
REGION1,S01B3,NOELSEPH1,1,SEE1,2027,20.610136507930097
REGION1,S01B3,NOELSEPH1,1,SEE1,2029,13.993576664064227
REGION1,S01B3,NOELSEPH1,1,SEE1,2030,104.54355922699747
REGION1,S01B3,NOELSEPH1,1,SEE1,2031,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2032,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2033,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2034,131.1795976670321
REGION1,S01B3,NOELSEPH1,1,SEE1,2035,131.52644772800136
REGION1,S01B3,NOELSEPH1,1,SEE1,2036,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2037,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2038,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2039,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2040,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2041,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2042,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2043,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2044,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2045,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2046,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2047,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2048,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2049,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2050,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2051,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2052,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2053,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2054,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2055,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2056,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2057,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2058,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2059,132.120072
REGION1,S01B3,NOELSEPH1,1,SEE1,2060,132.120072
REGION1,S01B3,NOELSEPH1,2,NOE1,2015,16.469506040325335
REGION1,S01B3,NOELSEPH1,2,NOE1,2016,18.408225783679736
REGION1,S01B3,NOELSEPH1,2,NOE1,2017,23.36941584822921
REGION1,S01B3,NOELSEPH1,2,NOE1,2018,10.877994872576709
REGION1,S01B3,NOELUKIH1,1,NOE1,2030,42.3623088
REGION1,S01B3,NOELUKIH1,1,NOE1,2031,42.3623088
REGION1,S01B3,NOELUKIH1,1,NOE1,2032,21.210420822317495
REGION1,S01B3,NOHGEAPH2,1,NOH1,2045,0.5565772297834993
REGION1,S01B3,NOHGEAPH2,1,NOH1,2046,1.0704026611891455
REGION1,S01B3,NOHGEAPH2,1,NOH1,2047,2.3900033666250846
REGION1,S01B3,NOHGEAPH2,1,NOH1,2048,4.187995082773998
REGION1,S01B3,NOHGEAPH2,1,NOH1,2049,2.938624713188695
REGION1,S01B3,NOHGEAPH2,1,NOH1,2050,8.570017013423401
REGION1,S01B3,NOHGEAPH2,1,NOH1,2051,2.9128790516209
REGION1,S01B3,NOHGEAPH2,1,NOH1,2052,15.073316795804336
REGION1,S01B3,NOHGEAPH2,1,NOH1,2053,15.45264
REGION1,S01B3,NOHGECPN2,1,NOH1,2036,3.792185930649212
REGION1,S01B3,NOHGECPN2,1,NOH1,2037,14.922864760289295
REGION1,S01B3,NOHGECPN2,1,NOH1,2038,18.505772799659564
REGION1,S01B3,NOHGECPN2,1,NOH1,2039,25.173487509936017
REGION1,S01B3,NOHGECPN2,1,NOH1,2040,33.34762793010132
REGION1,S01B3,NOHGECPN2,1,NOH1,2041,37.66231142761869
REGION1,S01B3,NOHGECPN2,1,NOH1,2042,55.94384527032443
REGION1,S01B3,NOHGECPN2,1,NOH1,2043,65.25965385664507
REGION1,S01B3,NOHGECPN2,1,NOH1,2044,65.59705909513045
REGION1,S01B3,NOHGECPN2,1,NOH1,2045,65.59705909513045
REGION1,S01B3,NOHGECPN2,1,NOH1,2046,77.36718738759977
REGION1,S01B3,NOHGECPN2,1,NOH1,2047,77.36718738759977
REGION1,S01B3,NOHGECPN2,1,NOH1,2048,77.36718738759977
REGION1,S01B3,NOHGECPN2,1,NOH1,2049,77.36718738759977
REGION1,S01B3,NOHGECPN2,1,NOH1,2050,77.36718738759977
REGION1,S01B3,NOHGECPN2,1,NOH1,2051,77.36718738759977
REGION1,S01B3,NOHGECPN2,1,NOH1,2052,77.62331684258972
REGION1,S01B3,NOHGECPN2,1,NOH1,2053,82.201976726031
REGION1,S01B3,NOHGECPN2,1,NOH1,2054,104.15013047983484
REGION1,S01B3,NOHGECPN2,1,NOH1,2055,104.15013047983484
REGION1,S01B3,NOHGECPN2,1,NOH1,2056,104.15013047983484
REGION1,S01B3,NOHGECPN2,1,NOH1,2057,95.41038022953562
REGION1,S01B3,NOHGECPN2,1,NOH1,2058,104.15013047983484
REGION1,S01B3,NOHGECPN2,1,NOH1,2059,112.87428310456964
REGION1,S01B3,NOHGECPN2,1,NOH1,2060,135.41417898480924
REGION1,S01B3,NOHGSLPN2,2,NOH1,2041,14.630051135011108
REGION1,S01B3,NOHGSLPN2,2,NOH1,2042,14.630051135011257
REGION1,S01B3,NOHGSLPN2,2,NOH1,2043,13.338870695005024
REGION1,S01B3,NOHGSLPN2,2,NOH1,2044,10.351679844507963
REGION1,S01B3,NOHGSLPN2,2,NOH1,2045,7.747039585124471
REGION1,S01B3,NOHGSLPN2,2,NOH1,2046,7.286209461661467
REGION1,S01B3,NOHGSLPN2,2,NOH1,2047,4.6905950686694755
REGION1,S01B3,NOHGSLPN2,2,NOH1,2048,2.2517058226506284
REGION1,S01B3,NOHGSLPN2,2,NOH1,2050,0.5104739903134388
REGION1,S01B3,NOHGSLPN2,2,NOH1,2052,0.08920766699157916
REGION1,S01B3,NOHGSRPH2,1,NOH1,2015,27.2173990237686
REGION1,S01B3,NOHGSRPH2,1,NOH1,2016,27.2173990237686
REGION1,S01B3,NOHGSRPH2,1,NOH1,2017,27.2173990237686
REGION1,S01B3,NOHGSRPH2,1,NOH1,2018,27.2173990237686
REGION1,S01B3,NOHGSRPH2,1,NOH1,2019,27.2173990237686
REGION1,S01B3,NOHGSRPH2,1,NOH1,2020,27.2173990237686
REGION1,S01B3,NOHGSRPH2,1,NOH1,2021,28.124645657894213
REGION1,S01B3,NOHGSRPH2,1,NOH1,2022,29.03189229201984
REGION1,S01B3,NOHGSRPH2,1,NOH1,2023,29.939138926145453
REGION1,S01B3,NOHGSRPH2,1,NOH1,2024,30.84638556027108
REGION1,S01B3,NOHGSRPH2,1,NOH1,2025,31.753632194396687
REGION1,S01B3,NOHGSRPH2,1,NOH1,2026,32.66087882852232
REGION1,S01B3,NOHGSRPH2,1,NOH1,2027,33.56812546264793
REGION1,S01B3,NOHGSRPH2,1,NOH1,2028,34.47537209677356
REGION1,S01B3,NOHGSRPH2,1,NOH1,2029,35.382618730899175
REGION1,S01B3,NOHGSRPH2,1,NOH1,2030,36.2898653650248
REGION1,S01B3,NOHGSRPH2,1,NOH1,2031,37.197111999150415
REGION1,S01B3,NOHGSRPH2,1,NOH1,2032,38.10435863327602
REGION1,S01B3,NOHGSRPH2,1,NOH1,2033,39.01160526740166
REGION1,S01B3,NOHGSRPH2,1,NOH1,2034,39.91885190152728
REGION1,S01B3,NOHGSRPH2,1,NOH1,2035,40.826098535652896
REGION1,S01B3,NOHGSRPH2,1,NOH1,2036,37.9411592391293
REGION1,S01B3,NOHGSRPH2,1,NOH1,2037,27.71772704361484
REGION1,S01B3,NOHGSRPH2,1,NOH1,2038,25.042065638370193
REGION1,S01B3,NOHGSRPH2,1,NOH1,2039,19.281597562219357
REGION1,S01B3,NOHGSRPH2,1,NOH1,2040,16.366821779866694
REGION1,S01B3,NOHGTDP00,1,NOH2,2015,26.999989470004106
REGION1,S01B3,NOHGTDP00,1,NOH2,2016,26.999989470004106
REGION1,S01B3,NOHGTDP00,1,NOH2,2017,26.999989470004106
REGION1,S01B3,NOHGTDP00,1,NOH2,2018,26.999989470004106
REGION1,S01B3,NOHGTDP00,1,NOH2,2019,26.999989470004106
REGION1,S01B3,NOHGTDP00,1,NOH2,2020,26.999989470004106
REGION1,S01B3,NOHGTDP00,1,NOH2,2021,27.89998911900424
REGION1,S01B3,NOHGTDP00,1,NOH2,2022,28.799988768004383
REGION1,S01B3,NOHGTDP00,1,NOH2,2023,29.699988417004516
REGION1,S01B3,NOHGTDP00,1,NOH2,2024,30.599988066004656
REGION1,S01B3,NOHGTDP00,1,NOH2,2025,31.499987715004785
REGION1,S01B3,NOHGTDP00,1,NOH2,2026,32.39998736400493
REGION1,S01B3,NOHGTDP00,1,NOH2,2027,33.29998701300506
REGION1,S01B3,NOHGTDP00,1,NOH2,2028,34.19998666200521
REGION1,S01B3,NOHGTDP00,1,NOH2,2029,35.09998631100534
REGION1,S01B3,NOHGTDP00,1,NOH2,2030,35.999985960005475
REGION1,S01B3,NOHGTDP00,1,NOH2,2031,36.89998560900562
REGION1,S01B3,NOHGTDP00,1,NOH2,2032,37.79998525800574
REGION1,S01B3,NOHGTDP00,1,NOH2,2033,38.6999849070059
REGION1,S01B3,NOHGTDP00,1,NOH2,2034,39.59998455600603
REGION1,S01B3,NOHGTDP00,1,NOH2,2035,40.499984205006164
REGION1,S01B3,NOHGTDP00,1,NOH2,2036,41.399983854006294
REGION1,S01B3,NOHGTDP00,1,NOH2,2037,42.29998350300643
REGION1,S01B3,NOHGTDP00,1,NOH2,2038,43.19998315200657
REGION1,S01B3,NOHGTDP00,1,NOH2,2039,44.099982801006696
REGION1,S01B3,NOHGTDP00,1,NOH2,2040,49.31733621952565
REGION1,S01B3,NOHGTDP00,1,NOH2,2041,51.87465699127436
REGION1,S01B3,NOHGTDP00,1,NOH2,2042,70.0101599766085
REGION1,S01B3,NOHGTDP00,1,NOH2,2043,77.97068828653164
REGION1,S01B3,NOHGTDP00,1,NOH2,2044,75.34206886703437
REGION1,S01B3,NOHGTDP00,1,NOH2,2045,73.31036553693977
REGION1,S01B3,NOHGTDP00,1,NOH2,2046,85.03904734209338
REGION1,S01B3,NOHGTDP00,1,NOH2,2047,83.77322630983723
REGION1,S01B3,NOHGTDP00,1,NOH2,2048,83.13744819809597
REGION1,S01B3,NOHGTDP00,1,NOH2,2049,79.66433821276999
REGION1,S01B3,NOHGTDP00,1,NOH2,2050,85.75714395905588
REGION1,S01B3,NOHGTDP00,1,NOH2,2051,79.63879820468098
REGION1,S01B3,NOHGTDP00,1,NOH2,2052,92.04467833326439
REGION1,S01B3,NOHGTDP00,1,NOH2,2053,96.82698451453759
REGION1,S01B3,NOHGTDP00,1,NOH2,2054,103.27061282750807
REGION1,S01B3,NOHGTDP00,1,NOH2,2055,103.27061282750806
REGION1,S01B3,NOHGTDP00,1,NOH2,2056,103.27061282750807
REGION1,S01B3,NOHGTDP00,1,NOH2,2057,94.6482527326323
REGION1,S01B3,NOHGTDP00,1,NOH2,2058,103.27061282750806
REGION1,S01B3,NOHGTDP00,1,NOH2,2059,111.92536624384137
REGION1,S01B3,NOHGTDP00,1,NOH2,2060,134.28492759310484
REGION1,S01B3,NOHYDMPH1,1,NOE1,2015,46.8478067576285
REGION1,S01B3,NOHYDMPH1,1,NOE1,2016,45.6482191230115
REGION1,S01B3,NOHYDMPH1,1,NOE1,2017,42.5434040687088
REGION1,S01B3,NOHYDMPH1,1,NOE1,2018,40.4371328814302
REGION1,S01B3,NOHYDMPH1,1,NOE1,2019,40.185232192391
REGION1,S01B3,NOHYDMPH1,1,NOE1,2020,40.185232192391
REGION1,S01B3,NOHYDMPH1,1,NOE1,2021,40.1010004162454
REGION1,S01B3,NOHYDMPH1,1,NOE1,2022,39.9036119898816
REGION1,S01B3,NOHYDMPH1,1,NOE1,2023,39.6978003859032
REGION1,S01B3,NOHYDMPH1,1,NOE1,2024,39.6533005796376
REGION1,S01B3,NOHYDMPH1,1,NOE1,2025,39.6396327819989
REGION1,S01B3,NOHYDMPH1,1,NOE1,2026,39.4695799509125
REGION1,S01B3,NOHYDMPH1,1,NOE1,2027,39.3596018582846
REGION1,S01B3,NOHYDMPH1,1,NOE1,2028,38.878050383339
REGION1,S01B3,NOHYDMPH1,1,NOE1,2029,38.3287956317179
REGION1,S01B3,NOHYDMPH1,1,NOE1,2030,38.0811859954258
REGION1,S01B3,NOHYDMPH1,1,NOE1,2031,37.8617065938086
REGION1,S01B3,NOHYDMPH1,1,NOE1,2032,37.2903608669342
REGION1,S01B3,NOHYDMPH1,1,NOE1,2033,36.867612707411
REGION1,S01B3,NOHYDMPH1,1,NOE1,2034,36.1778657102942
REGION1,S01B3,NOHYDMPH1,1,NOE1,2035,35.5028990059728
REGION1,S01B3,NOHYDMPH1,1,NOE1,2036,35.0246850164971
