REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,S05B1,DKBM00X00,1,2042,64.4727812121758
REGION1,S05B2,DKBM00X00,1,2042,125.11067482807483
REGION1,S05B3,DKBM00X00,1,2042,114.99571660001769
REGION1,S01B2,DKBM00X00,1,2043,95.8299014381738
REGION1,S01B3,DKBM00X00,1,2043,58.53034176559706
REGION1,S02B1,DKBM00X00,1,2043,69.90420243936369
REGION1,S02B2,DKBM00X00,1,2043,66.8151934503053
REGION1,S02B3,DKBM00X00,1,2043,123.54019608125483
REGION1,S03B1,DKBM00X00,1,2043,101.17739332000916
REGION1,S03B2,DKBM00X00,1,2043,98.65317399216718
REGION1,S03B3,DKBM00X00,1,2043,123.54019608125483
REGION1,S04B2,DKBM00X00,1,2043,100.61059553312712
REGION1,S04B3,DKBM00X00,1,2043,39.362605687947934
REGION1,S05B2,DKBM00X00,1,2043,123.5401960812548
REGION1,S01B2,DKBM00X00,1,2044,100.87290443314656
REGION1,S01B3,DKBM00X00,1,2044,73.32766547539232
REGION1,S02B1,DKBM00X00,1,2044,57.31479454294336
REGION1,S02B2,DKBM00X00,1,2044,73.91049691361043
REGION1,S02B3,DKBM00X00,1,2044,125.71530492881188
REGION1,S03B1,DKBM00X00,1,2044,104.58397559286556
REGION1,S03B2,DKBM00X00,1,2044,103.6898023111098
REGION1,S03B3,DKBM00X00,1,2044,125.7153049288119
REGION1,S04B2,DKBM00X00,1,2044,68.7431863711133
REGION1,S05B2,DKBM00X00,1,2044,125.71530492881188
REGION1,S05B3,DKBM00X00,1,2044,68.04563266077486
REGION1,S01B2,DKBM00X00,1,2045,117.01174909372726
REGION1,S01B3,DKBM00X00,1,2045,63.795664029470046
REGION1,S02B1,DKBM00X00,1,2045,81.43032410520665
REGION1,S02B2,DKBM00X00,1,2045,69.0730496159065
REGION1,S02B3,DKBM00X00,1,2045,134.5453760987319
REGION1,S03B1,DKBM00X00,1,2045,111.05108766649067
REGION1,S03B2,DKBM00X00,1,2045,95.85682794063553
REGION1,S03B3,DKBM00X00,1,2045,134.5453760987319
REGION1,S04B2,DKBM00X00,1,2045,134.5453760987319
REGION1,S05B2,DKBM00X00,1,2045,134.54537609873188
REGION1,S05B3,DKBM00X00,1,2045,99.23758792212355
REGION1,S01B2,DKBM00X00,1,2046,136.10123263480523
REGION1,S01B3,DKBM00X00,1,2046,77.85889337528134
REGION1,S02B1,DKBM00X00,1,2046,92.3792296905738
REGION1,S02B2,DKBM00X00,1,2046,85.8756696744061
REGION1,S03B1,DKBM00X00,1,2046,63.757451185706586
REGION1,S03B2,DKBM00X00,1,2046,136.10123263480497
REGION1,S03B3,DKBM00X00,1,2046,136.101232634805
REGION1,S05B2,DKBM00X00,1,2046,136.10123263480497
REGION1,S05B3,DKBM00X00,1,2046,36.64301845160392
REGION1,S01B2,DKBM00X00,1,2047,137.65708917087807
REGION1,S01B3,DKBM00X00,1,2047,113.30739011296151
REGION1,S02B1,DKBM00X00,1,2047,122.80503617929844
REGION1,S02B2,DKBM00X00,1,2047,99.54822279206127
REGION1,S02B3,DKBM00X00,1,2047,137.65708917087807
REGION1,S03B1,DKBM00X00,1,2047,95.88715888473988
REGION1,S03B2,DKBM00X00,1,2047,108.19789733678938
