REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
REGION1,DKHGTDP00,1,2042,DKH1,S03B3,39.03106550815702
REGION1,DKHGTDP00,1,2042,DKH1,S04B1,39.03106550815703
REGION1,DKHGTDP00,1,2042,DKH1,S04B2,39.03106550815702
REGION1,DKHGTDP00,1,2042,DKH1,S04B3,39.03106550815703
REGION1,DKHGTDP00,1,2042,DKH1,S05B1,39.03106550815703
REGION1,DKHGTDP00,1,2042,DKH1,S05B2,39.03106550815703
REGION1,DKHGTDP00,1,2042,DKH1,S05B3,39.03106550815769
REGION1,DKHGTDP00,1,2043,DKH1,S01B1,41.86422779804591
REGION1,DKHGTDP00,1,2043,DKH1,S01B2,41.864227798045924
REGION1,DKHGTDP00,1,2043,DKH1,S01B3,41.86422779804591
REGION1,DKHGTDP00,1,2043,DKH1,S02B1,41.86422779804591
REGION1,DKHGTDP00,1,2043,DKH1,S02B2,41.86422779804591
REGION1,DKHGTDP00,1,2043,DKH1,S02B3,41.86422779804591
REGION1,DKHGTDP00,1,2043,DKH1,S03B1,41.86422779804591
REGION1,DKHGTDP00,1,2043,DKH1,S03B2,41.86422779804591
REGION1,DKHGTDP00,1,2043,DKH1,S03B3,41.86422779804591
REGION1,DKHGTDP00,1,2043,DKH1,S04B1,41.86422779804591
REGION1,DKHGTDP00,1,2043,DKH1,S04B2,41.86422779804591
REGION1,DKHGTDP00,1,2043,DKH1,S04B3,41.86422779804591
REGION1,DKHGTDP00,1,2043,DKH1,S05B1,41.86422779804591
REGION1,DKHGTDP00,1,2043,DKH1,S05B2,41.86422779804591
REGION1,DKHGTDP00,1,2043,DKH1,S05B3,41.86422779804591
REGION1,DKHGTDP00,1,2044,DKH1,S01B1,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S01B2,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S01B3,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S02B1,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S02B2,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S02B3,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S03B1,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S03B2,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S03B3,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S04B1,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S04B2,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S04B3,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S05B1,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S05B2,44.6968422963004
REGION1,DKHGTDP00,1,2044,DKH1,S05B3,44.6968422963004
REGION1,DKHGTDP00,1,2045,DKH1,S01B1,47.529456794554875
REGION1,DKHGTDP00,1,2045,DKH1,S01B2,47.5294567945549
REGION1,DKHGTDP00,1,2045,DKH1,S01B3,47.5294567945549
REGION1,DKHGTDP00,1,2045,DKH1,S02B1,47.5294567945549
REGION1,DKHGTDP00,1,2045,DKH1,S02B2,47.52945679455494
REGION1,DKHGTDP00,1,2045,DKH1,S02B3,47.5294567945549
REGION1,DKHGTDP00,1,2045,DKH1,S03B1,47.5294567945549
REGION1,DKHGTDP00,1,2045,DKH1,S03B2,47.5294567945549
REGION1,DKHGTDP00,1,2045,DKH1,S03B3,47.5294567945549
REGION1,DKHGTDP00,1,2045,DKH1,S04B1,47.5294567945549
REGION1,DKHGTDP00,1,2045,DKH1,S04B2,47.5294567945549
REGION1,DKHGTDP00,1,2045,DKH1,S04B3,47.5294567945549
REGION1,DKHGTDP00,1,2045,DKH1,S05B1,47.5294567945549
REGION1,DKHGTDP00,1,2045,DKH1,S05B2,47.5294567945549
REGION1,DKHGTDP00,1,2045,DKH1,S05B3,47.5294567945549
REGION1,DKHGTDP00,1,2046,DKH1,S01B1,50.3620712928094
REGION1,DKHGTDP00,1,2046,DKH1,S01B2,50.36207129280938
REGION1,DKHGTDP00,1,2046,DKH1,S01B3,50.3620712928094
REGION1,DKHGTDP00,1,2046,DKH1,S02B1,50.3620712928094
REGION1,DKHGTDP00,1,2046,DKH1,S02B2,50.3620712928094
REGION1,DKHGTDP00,1,2046,DKH1,S02B3,50.36207129280891
REGION1,DKHGTDP00,1,2046,DKH1,S03B1,50.3620712928094
REGION1,DKHGTDP00,1,2046,DKH1,S03B2,50.3620712928094
REGION1,DKHGTDP00,1,2046,DKH1,S03B3,50.3620712928094
REGION1,DKHGTDP00,1,2046,DKH1,S04B1,50.3620712928094
REGION1,DKHGTDP00,1,2046,DKH1,S04B2,50.3620712928094
REGION1,DKHGTDP00,1,2046,DKH1,S04B3,50.3620712928094
REGION1,DKHGTDP00,1,2046,DKH1,S05B1,50.3620712928094
REGION1,DKHGTDP00,1,2046,DKH1,S05B2,50.3620712928094
REGION1,DKHGTDP00,1,2046,DKH1,S05B3,50.3620712928094
REGION1,DKHGTDP00,1,2047,DKH1,S01B1,53.19468579106389
REGION1,DKHGTDP00,1,2047,DKH1,S01B2,53.194685791063876
REGION1,DKHGTDP00,1,2047,DKH1,S01B3,53.194685791063876
REGION1,DKHGTDP00,1,2047,DKH1,S02B1,53.19468579106389
REGION1,DKHGTDP00,1,2047,DKH1,S02B2,53.19468579106389
REGION1,DKHGTDP00,1,2047,DKH1,S02B3,53.19468579106339
REGION1,DKHGTDP00,1,2047,DKH1,S03B1,53.19468579106389
REGION1,DKHGTDP00,1,2047,DKH1,S03B2,53.19468579106389
REGION1,DKHGTDP00,1,2047,DKH1,S03B3,53.19468579106389
REGION1,DKHGTDP00,1,2047,DKH1,S04B1,53.19468579106389
REGION1,DKHGTDP00,1,2047,DKH1,S04B2,53.19468579106389
REGION1,DKHGTDP00,1,2047,DKH1,S04B3,53.19468579106389
REGION1,DKHGTDP00,1,2047,DKH1,S05B1,53.19468579106389
REGION1,DKHGTDP00,1,2047,DKH1,S05B2,53.19468579106389
REGION1,DKHGTDP00,1,2047,DKH1,S05B3,53.19468579106389
REGION1,DKHGTDP00,1,2048,DKH1,S01B1,56.027300289318354
REGION1,DKHGTDP00,1,2048,DKH1,S01B2,56.02730028931836
REGION1,DKHGTDP00,1,2048,DKH1,S01B3,56.02730028931905
REGION1,DKHGTDP00,1,2048,DKH1,S02B1,56.02730028931836
REGION1,DKHGTDP00,1,2048,DKH1,S02B2,56.02730028931836
REGION1,DKHGTDP00,1,2048,DKH1,S02B3,56.02730028931836
REGION1,DKHGTDP00,1,2048,DKH1,S03B1,56.02730028931836
REGION1,DKHGTDP00,1,2048,DKH1,S03B2,56.02730028931836
REGION1,DKHGTDP00,1,2048,DKH1,S03B3,56.02730028931836
REGION1,DKHGTDP00,1,2048,DKH1,S04B1,56.02730028931836
REGION1,DKHGTDP00,1,2048,DKH1,S04B2,56.02730028931836
REGION1,DKHGTDP00,1,2048,DKH1,S04B3,56.02730028931836
REGION1,DKHGTDP00,1,2048,DKH1,S05B1,56.02730028931836
REGION1,DKHGTDP00,1,2048,DKH1,S05B2,56.02730028931836
REGION1,DKHGTDP00,1,2048,DKH1,S05B3,56.02730028931836
REGION1,DKHGTDP00,1,2049,DKH1,S01B1,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S01B2,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S01B3,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S02B1,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S02B2,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S02B3,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S03B1,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S03B2,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S03B3,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S04B1,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S04B2,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S04B3,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S05B1,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S05B2,58.85991478757287
REGION1,DKHGTDP00,1,2049,DKH1,S05B3,58.85991478757287
REGION1,DKHGTDP00,1,2050,DKH1,S01B1,61.69252928582736
REGION1,DKHGTDP00,1,2050,DKH1,S01B2,61.69252928582734
REGION1,DKHGTDP00,1,2050,DKH1,S01B3,61.69252928582734
REGION1,DKHGTDP00,1,2050,DKH1,S02B1,61.69252928582734
REGION1,DKHGTDP00,1,2050,DKH1,S02B2,61.69252928582734
REGION1,DKHGTDP00,1,2050,DKH1,S02B3,61.692529285827355
REGION1,DKHGTDP00,1,2050,DKH1,S03B1,61.69252928582734
REGION1,DKHGTDP00,1,2050,DKH1,S03B2,61.69252928582734
REGION1,DKHGTDP00,1,2050,DKH1,S03B3,61.69252928582734
REGION1,DKHGTDP00,1,2050,DKH1,S04B1,61.69252928582734
REGION1,DKHGTDP00,1,2050,DKH1,S04B2,61.69252928582734
REGION1,DKHGTDP00,1,2050,DKH1,S04B3,61.69252928582917
REGION1,DKHGTDP00,1,2050,DKH1,S05B1,61.69252928582734
REGION1,DKHGTDP00,1,2050,DKH1,S05B2,61.69252928582734
REGION1,DKHGTDP00,1,2050,DKH1,S05B3,61.69252928582734
REGION1,DKHGTDP00,1,2051,DKH1,S01B1,64.52514378408128
REGION1,DKHGTDP00,1,2051,DKH1,S01B2,64.52514378408188
REGION1,DKHGTDP00,1,2051,DKH1,S01B3,64.52514378408188
REGION1,DKHGTDP00,1,2051,DKH1,S02B1,64.52514378408188
REGION1,DKHGTDP00,1,2051,DKH1,S02B2,64.52514378408188
REGION1,DKHGTDP00,1,2051,DKH1,S02B3,64.52514378408188
REGION1,DKHGTDP00,1,2051,DKH1,S03B1,64.52514378408188
REGION1,DKHGTDP00,1,2051,DKH1,S03B2,64.52514378408188
REGION1,DKHGTDP00,1,2051,DKH1,S03B3,64.52514378408188
REGION1,DKHGTDP00,1,2051,DKH1,S04B1,64.52514378408188
REGION1,DKHGTDP00,1,2051,DKH1,S04B2,64.52514378408188
REGION1,DKHGTDP00,1,2051,DKH1,S04B3,64.52514378408188
REGION1,DKHGTDP00,1,2051,DKH1,S05B1,64.52514378408188
REGION1,DKHGTDP00,1,2051,DKH1,S05B2,64.52514378408188
REGION1,DKHGTDP00,1,2051,DKH1,S05B3,64.52514378408188
REGION1,DKHGTDP00,1,2052,DKH1,S01B1,67.35775828233616
REGION1,DKHGTDP00,1,2052,DKH1,S01B2,67.35775828233632
REGION1,DKHGTDP00,1,2052,DKH1,S01B3,67.3577582823363
REGION1,DKHGTDP00,1,2052,DKH1,S02B1,67.35775828233632
REGION1,DKHGTDP00,1,2052,DKH1,S02B2,67.35775828233629
REGION1,DKHGTDP00,1,2052,DKH1,S02B3,67.35775828233984
REGION1,DKHGTDP00,1,2052,DKH1,S03B1,67.35775828233632
REGION1,DKHGTDP00,1,2052,DKH1,S03B2,67.35775828233632
REGION1,DKHGTDP00,1,2052,DKH1,S03B3,67.35775828233632
REGION1,DKHGTDP00,1,2052,DKH1,S04B1,67.35775828233632
REGION1,DKHGTDP00,1,2052,DKH1,S04B2,67.35775828233632
REGION1,DKHGTDP00,1,2052,DKH1,S04B3,67.35775828233632
REGION1,DKHGTDP00,1,2052,DKH1,S05B1,67.35775828233632
REGION1,DKHGTDP00,1,2052,DKH1,S05B2,67.35775828233632
REGION1,DKHGTDP00,1,2052,DKH1,S05B3,67.35775828233632
REGION1,DKHGTDP00,1,2053,DKH1,S01B1,70.19037278059079
REGION1,DKHGTDP00,1,2053,DKH1,S01B2,70.19037278059119
REGION1,DKHGTDP00,1,2053,DKH1,S01B3,70.19037278059079
REGION1,DKHGTDP00,1,2053,DKH1,S02B1,70.19037278059079
REGION1,DKHGTDP00,1,2053,DKH1,S02B2,70.19037278059079
REGION1,DKHGTDP00,1,2053,DKH1,S02B3,70.19037278059093
REGION1,DKHGTDP00,1,2053,DKH1,S03B1,70.19037278059079
REGION1,DKHGTDP00,1,2053,DKH1,S03B2,70.19037278059079
REGION1,DKHGTDP00,1,2053,DKH1,S03B3,70.19037278059079
REGION1,DKHGTDP00,1,2053,DKH1,S04B1,70.19037278059079
REGION1,DKHGTDP00,1,2053,DKH1,S04B2,70.19037278059079
REGION1,DKHGTDP00,1,2053,DKH1,S04B3,70.19037278059079
REGION1,DKHGTDP00,1,2053,DKH1,S05B1,70.19037278059079
REGION1,DKHGTDP00,1,2053,DKH1,S05B2,70.19037278059079
REGION1,DKHGTDP00,1,2053,DKH1,S05B3,70.19037278059079
REGION1,DKHGTDP00,1,2054,DKH1,S01B1,73.02298727884533
REGION1,DKHGTDP00,1,2054,DKH1,S01B2,73.02298727884539
REGION1,DKHGTDP00,1,2054,DKH1,S01B3,73.02298727884533
REGION1,DKHGTDP00,1,2054,DKH1,S02B1,73.02298727884533
REGION1,DKHGTDP00,1,2054,DKH1,S02B2,73.02298727884533
REGION1,DKHGTDP00,1,2054,DKH1,S02B3,73.02298727884533
REGION1,DKHGTDP00,1,2054,DKH1,S03B1,73.02298727884533
REGION1,DKHGTDP00,1,2054,DKH1,S03B2,73.02298727884533
REGION1,DKHGTDP00,1,2054,DKH1,S03B3,73.02298727884533
REGION1,DKHGTDP00,1,2054,DKH1,S04B1,73.02298727884533
REGION1,DKHGTDP00,1,2054,DKH1,S04B2,73.02298727884533
REGION1,DKHGTDP00,1,2054,DKH1,S04B3,73.02298727884533
REGION1,DKHGTDP00,1,2054,DKH1,S05B1,73.02298727884533
REGION1,DKHGTDP00,1,2054,DKH1,S05B2,73.02298727884533
REGION1,DKHGTDP00,1,2054,DKH1,S05B3,73.02298727884533
REGION1,DKHGTDP00,1,2055,DKH1,S01B1,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S01B2,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S01B3,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S02B1,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S02B2,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S02B3,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S03B1,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S03B2,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S03B3,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S04B1,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S04B2,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S04B3,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S05B1,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S05B2,75.85560177709982
REGION1,DKHGTDP00,1,2055,DKH1,S05B3,75.85560177709982
REGION1,DKHGTDP00,1,2056,DKH1,S01B1,78.68821627535432
REGION1,DKHGTDP00,1,2056,DKH1,S01B2,78.68821627535432
REGION1,DKHGTDP00,1,2056,DKH1,S01B3,78.68821627535432
REGION1,DKHGTDP00,1,2056,DKH1,S02B1,78.68821627535432
REGION1,DKHGTDP00,1,2056,DKH1,S02B2,78.6882162753543
REGION1,DKHGTDP00,1,2056,DKH1,S02B3,78.6882162753541
REGION1,DKHGTDP00,1,2056,DKH1,S03B1,78.6882162753543
REGION1,DKHGTDP00,1,2056,DKH1,S03B2,78.68821627535432
REGION1,DKHGTDP00,1,2056,DKH1,S03B3,78.68821627535432
REGION1,DKHGTDP00,1,2056,DKH1,S04B1,78.68821627535432
REGION1,DKHGTDP00,1,2056,DKH1,S04B2,78.68821627535432
REGION1,DKHGTDP00,1,2056,DKH1,S04B3,78.68821627535432
REGION1,DKHGTDP00,1,2056,DKH1,S05B1,78.68821627535432
REGION1,DKHGTDP00,1,2056,DKH1,S05B2,78.68821627535432
REGION1,DKHGTDP00,1,2056,DKH1,S05B3,78.68821627535432
REGION1,DKHGTDP00,1,2057,DKH1,S01B1,81.52083077360885
REGION1,DKHGTDP00,1,2057,DKH1,S01B2,81.52083077360882
REGION1,DKHGTDP00,1,2057,DKH1,S01B3,81.52083077360882
REGION1,DKHGTDP00,1,2057,DKH1,S02B1,81.52083077360882
REGION1,DKHGTDP00,1,2057,DKH1,S02B2,81.52083077360882
REGION1,DKHGTDP00,1,2057,DKH1,S02B3,81.52083077360695
REGION1,DKHGTDP00,1,2057,DKH1,S03B1,81.52083077360882
REGION1,DKHGTDP00,1,2057,DKH1,S03B2,81.52083077360885
REGION1,DKHGTDP00,1,2057,DKH1,S03B3,81.52083077360882
REGION1,DKHGTDP00,1,2057,DKH1,S04B1,81.52083077360882
REGION1,DKHGTDP00,1,2057,DKH1,S04B2,81.52083077360882
REGION1,DKHGTDP00,1,2057,DKH1,S04B3,81.52083077360885
REGION1,DKHGTDP00,1,2057,DKH1,S05B1,81.52083077360882
REGION1,DKHGTDP00,1,2057,DKH1,S05B2,81.52083077360882
REGION1,DKHGTDP00,1,2057,DKH1,S05B3,81.52083077360885
REGION1,DKHGTDP00,1,2058,DKH1,S01B1,84.35344527186327
REGION1,DKHGTDP00,1,2058,DKH1,S01B2,84.35344527186327
REGION1,DKHGTDP00,1,2058,DKH1,S01B3,84.35344527186317
REGION1,DKHGTDP00,1,2058,DKH1,S02B1,84.35344527186331
REGION1,DKHGTDP00,1,2058,DKH1,S02B2,84.35344527186331
REGION1,DKHGTDP00,1,2058,DKH1,S02B3,84.35344527186327
REGION1,DKHGTDP00,1,2058,DKH1,S03B1,84.35344527186331
REGION1,DKHGTDP00,1,2058,DKH1,S03B2,84.35344527186331
REGION1,DKHGTDP00,1,2058,DKH1,S03B3,84.35344527186331
REGION1,DKHGTDP00,1,2058,DKH1,S04B1,84.35344527186331
REGION1,DKHGTDP00,1,2058,DKH1,S04B2,84.35344527186331
REGION1,DKHGTDP00,1,2058,DKH1,S04B3,84.35344527186331
REGION1,DKHGTDP00,1,2058,DKH1,S05B1,84.35344527186331
REGION1,DKHGTDP00,1,2058,DKH1,S05B2,84.35344527186331
REGION1,DKHGTDP00,1,2058,DKH1,S05B3,84.35344527186331
REGION1,DKHGTDP00,1,2059,DKH1,S01B1,87.18605977011781
REGION1,DKHGTDP00,1,2059,DKH1,S01B2,87.18605977011781
REGION1,DKHGTDP00,1,2059,DKH1,S01B3,87.18605977011781
REGION1,DKHGTDP00,1,2059,DKH1,S02B1,87.18605977011781
REGION1,DKHGTDP00,1,2059,DKH1,S02B2,87.18605977011781
REGION1,DKHGTDP00,1,2059,DKH1,S02B3,87.1860597701134
REGION1,DKHGTDP00,1,2059,DKH1,S03B1,87.18605977011781
REGION1,DKHGTDP00,1,2059,DKH1,S03B2,87.18605977011781
REGION1,DKHGTDP00,1,2059,DKH1,S03B3,87.18605977011781
REGION1,DKHGTDP00,1,2059,DKH1,S04B1,87.18605977011781
REGION1,DKHGTDP00,1,2059,DKH1,S04B2,87.18605977011781
REGION1,DKHGTDP00,1,2059,DKH1,S04B3,87.18605977011781
REGION1,DKHGTDP00,1,2059,DKH1,S05B1,87.18605977011781
REGION1,DKHGTDP00,1,2059,DKH1,S05B2,87.18605977011781
REGION1,DKHGTDP00,1,2059,DKH1,S05B3,87.18605977011781
REGION1,DKHGTDP00,1,2060,DKH1,S01B1,90.01867426837228
REGION1,DKHGTDP00,1,2060,DKH1,S01B2,90.01867426837255
REGION1,DKHGTDP00,1,2060,DKH1,S01B3,90.01867426837228
REGION1,DKHGTDP00,1,2060,DKH1,S02B1,90.01867426837228
REGION1,DKHGTDP00,1,2060,DKH1,S02B2,90.01867426837228
REGION1,DKHGTDP00,1,2060,DKH1,S02B3,90.01867426837228
REGION1,DKHGTDP00,1,2060,DKH1,S03B1,90.01867426837228
REGION1,DKHGTDP00,1,2060,DKH1,S03B2,90.0186742683722
REGION1,DKHGTDP00,1,2060,DKH1,S03B3,90.01867426837228
REGION1,DKHGTDP00,1,2060,DKH1,S04B1,90.01867426837228
REGION1,DKHGTDP00,1,2060,DKH1,S04B2,90.01867426837228
REGION1,DKHGTDP00,1,2060,DKH1,S04B3,90.01867426837228
REGION1,DKHGTDP00,1,2060,DKH1,S05B1,90.01867426837228
REGION1,DKHGTDP00,1,2060,DKH1,S05B2,90.01867426837228
REGION1,DKHGTDP00,1,2060,DKH1,S05B3,90.01867426837228
REGION1,DKNGCCPH2,1,2015,DKNG,S01B2,1.573537655140943
REGION1,DKNGCCPH2,1,2015,DKNG,S02B1,1.573537655140943
REGION1,DKNGCCPH2,1,2015,DKNG,S02B2,1.573537655140943
REGION1,DKNGCCPH2,1,2015,DKNG,S03B1,1.573537655140943
REGION1,DKNGCCPH2,1,2015,DKNG,S03B2,1.4117771513987076
REGION1,DKNGCCPH2,1,2015,DKNG,S03B3,1.573537655140943
REGION1,DKNGCCPH2,1,2015,DKNG,S04B1,1.573537655140943
REGION1,DKNGCCPH2,1,2015,DKNG,S04B2,1.573537655140943
REGION1,DKNGCCPH2,1,2015,DKNG,S05B2,1.573537655140943
REGION1,DKNGCCPH2,1,2015,DKNG,S05B3,1.573537655140943
REGION1,DKNGCCPH2,1,2016,DKNG,S01B1,1.5630474039910676
REGION1,DKNGCCPH2,1,2016,DKNG,S01B2,1.5630474039910676
REGION1,DKNGCCPH2,1,2016,DKNG,S01B3,1.5630474039910676
REGION1,DKNGCCPH2,1,2016,DKNG,S02B1,1.5630474039910676
REGION1,DKNGCCPH2,1,2016,DKNG,S02B2,1.5630474039910676
REGION1,DKNGCCPH2,1,2016,DKNG,S03B1,1.5630474039910676
REGION1,DKNGCCPH2,1,2016,DKNG,S03B2,1.5630474039910676
REGION1,DKNGCCPH2,1,2016,DKNG,S03B3,1.5630474039910676
REGION1,DKNGCCPH2,1,2016,DKNG,S04B1,1.5630474039910676
REGION1,DKNGCCPH2,1,2016,DKNG,S05B2,0.8805173622386829
REGION1,DKNGCCPH2,1,2016,DKNG,S05B3,1.5630474039910676
REGION1,DKNGCCPH2,1,2017,DKNG,S01B1,1.5525571528411921
REGION1,DKNGCCPH2,1,2017,DKNG,S01B2,0.5320738203177958
REGION1,DKNGCCPH2,1,2017,DKNG,S01B3,1.5525571528411921
REGION1,DKNGCCPH2,1,2017,DKNG,S02B1,1.5525571528411921
REGION1,DKNGCCPH2,1,2017,DKNG,S02B2,1.5525571528411921
REGION1,DKNGCCPH2,1,2017,DKNG,S03B1,1.5525571528411921
REGION1,DKNGCCPH2,1,2017,DKNG,S03B2,1.5525571528411921
REGION1,DKNGCCPH2,1,2017,DKNG,S03B3,1.5525571528411921
REGION1,DKNGCCPH2,1,2017,DKNG,S04B2,1.5525571528411921
REGION1,DKNGCCPH2,1,2017,DKNG,S05B2,1.5525571528411921
REGION1,DKNGCCPH2,1,2017,DKNG,S05B3,1.5525571528411921
REGION1,DKNGCCPH2,1,2018,DKNG,S01B1,1.5420669016913164
REGION1,DKNGCCPH2,1,2018,DKNG,S01B2,1.5420669016913164
REGION1,DKNGCCPH2,1,2018,DKNG,S01B3,1.5420669016913164
REGION1,DKNGCCPH2,1,2018,DKNG,S02B1,1.5420669016913164
REGION1,DKNGCCPH2,1,2018,DKNG,S02B2,1.5420669016913164
REGION1,DKNGCCPH2,1,2018,DKNG,S03B1,1.5420669016913164
REGION1,DKNGCCPH2,1,2018,DKNG,S03B2,1.5420669016913164
REGION1,DKNGCCPH2,1,2018,DKNG,S03B3,1.5420669016913164
REGION1,DKNGCCPH2,1,2018,DKNG,S04B2,0.8550317660376346
REGION1,DKNGCCPH2,1,2018,DKNG,S04B3,1.5420669016913164
REGION1,DKNGCCPH2,1,2018,DKNG,S05B1,1.5420669016913164
REGION1,DKNGCCPH2,1,2019,DKNG,S01B1,1.531576651454093
REGION1,DKNGCCPH2,1,2019,DKNG,S01B2,1.531576651454093
REGION1,DKNGCCPH2,1,2019,DKNG,S02B1,1.531576651454093
REGION1,DKNGCCPH2,1,2019,DKNG,S02B2,1.531576651454093
REGION1,DKNGCCPH2,1,2019,DKNG,S03B1,1.531576651454093
REGION1,DKNGCCPH2,1,2019,DKNG,S03B2,1.3615759893311472
REGION1,DKNGCCPH2,1,2019,DKNG,S03B3,1.531576651454093
REGION1,DKNGCCPH2,1,2019,DKNG,S04B1,1.531576651454093
REGION1,DKNGCCPH2,1,2019,DKNG,S04B2,1.531576651454093
REGION1,DKNGCCPH2,1,2019,DKNG,S05B1,1.531576651454093
REGION1,DKNGCCPH2,1,2019,DKNG,S05B3,1.531576651454093
REGION1,DKNGCCPH2,1,2020,DKNG,S01B1,1.5210864003042173
REGION1,DKNGCCPH2,1,2020,DKNG,S01B2,1.5210864003042173
REGION1,DKNGCCPH2,1,2020,DKNG,S01B3,1.5210864003042173
REGION1,DKNGCCPH2,1,2020,DKNG,S02B1,1.5210864003042173
REGION1,DKNGCCPH2,1,2020,DKNG,S02B2,1.5210864003042173
REGION1,DKNGCCPH2,1,2020,DKNG,S03B1,1.5210864003042173
REGION1,DKNGCCPH2,1,2020,DKNG,S03B2,1.5210864003042173
REGION1,DKNGCCPH2,1,2020,DKNG,S03B3,1.5210864003042173
REGION1,DKNGCCPH2,1,2020,DKNG,S05B1,1.5210864003042173
REGION1,DKNGCCPH2,1,2020,DKNG,S05B2,0.8720894658495749
REGION1,DKNGCCPH2,1,2020,DKNG,S05B3,1.5210864003042173
REGION1,DKNGCCPH2,1,2022,DKNG,S01B1,5.721771682816009
REGION1,DKNGCCPH2,1,2022,DKNG,S01B2,5.721771682816009
REGION1,DKNGCCPH2,1,2022,DKNG,S02B1,5.721771682816009
REGION1,DKNGCCPH2,1,2022,DKNG,S02B2,5.721771682816009
REGION1,DKNGCCPH2,1,2022,DKNG,S03B1,5.721771682816009
REGION1,DKNGCCPH2,1,2022,DKNG,S03B2,5.721771682816009
REGION1,DKNGCCPH2,1,2022,DKNG,S04B1,5.721771682816009
REGION1,DKNGCCPH2,1,2022,DKNG,S04B2,5.721771682816009
REGION1,DKNGCCPH2,1,2022,DKNG,S05B1,5.721771682816009
REGION1,DKNGCCPH2,1,2022,DKNG,S05B2,3.280473813164127
REGION1,DKNGCCPH2,1,2023,DKNG,S01B2,13.528645068467833
REGION1,DKNGCCPH2,1,2023,DKNG,S01B3,13.528645068467833
REGION1,DKNGCCPH2,1,2023,DKNG,S02B1,13.528645068467833
REGION1,DKNGCCPH2,1,2023,DKNG,S02B2,13.528645068467833
REGION1,DKNGCCPH2,1,2023,DKNG,S03B1,13.528645068467833
REGION1,DKNGCCPH2,1,2023,DKNG,S03B2,13.528645068467833
REGION1,DKNGCCPH2,1,2023,DKNG,S03B3,13.528645068467833
REGION1,DKNGCCPH2,1,2023,DKNG,S04B1,13.528645068467833
REGION1,DKNGCCPH2,1,2023,DKNG,S04B2,0.04398035704886009
REGION1,DKNGCCPH2,1,2023,DKNG,S05B1,13.528645068467833
REGION1,DKNGCCPH2,1,2023,DKNG,S05B2,13.528645068467833
REGION1,DKNGCCPH2,1,2024,DKNG,S01B1,13.484577821381976
REGION1,DKNGCCPH2,1,2024,DKNG,S01B2,13.484577821381976
REGION1,DKNGCCPH2,1,2024,DKNG,S01B3,13.484577821381976
REGION1,DKNGCCPH2,1,2024,DKNG,S02B2,13.484577821381976
REGION1,DKNGCCPH2,1,2024,DKNG,S03B1,13.484577821381976
REGION1,DKNGCCPH2,1,2024,DKNG,S03B2,10.468052967837057
REGION1,DKNGCCPH2,1,2024,DKNG,S03B3,13.484577821381976
REGION1,DKNGCCPH2,1,2024,DKNG,S04B1,13.484577821381976
REGION1,DKNGCCPH2,1,2024,DKNG,S04B2,13.484577821381976
REGION1,DKNGCCPH2,1,2024,DKNG,S05B2,13.484577821381976
